uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,59
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,39
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,6
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,7
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,13
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,12
CE,PNEUMONIA,DOMICILIO,"90 - 99",F,183
CE,PNEUMONIA,DOMICILIO,"90 - 99",M,91
CE,PNEUMONIA,HOSPITAL,"90 - 99",F,504
CE,PNEUMONIA,HOSPITAL,"90 - 99",M,352
CE,PNEUMONIA,IGNORADO,"90 - 99",F,154
CE,PNEUMONIA,IGNORADO,"90 - 99",M,112
CE,PNEUMONIA,OUTRO,"90 - 99",F,10
CE,PNEUMONIA,OUTRO,"90 - 99",M,5
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,61
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,30
CE,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,1
CE,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
CE,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
CE,SEPTICEMIA,AMBULANCIA,"90 - 99",M,1
CE,SEPTICEMIA,DOMICILIO,"90 - 99",F,73
CE,SEPTICEMIA,DOMICILIO,"90 - 99",M,44
CE,SEPTICEMIA,HOSPITAL,"90 - 99",F,259
CE,SEPTICEMIA,HOSPITAL,"90 - 99",M,162
CE,SEPTICEMIA,IGNORADO,"90 - 99",F,66
CE,SEPTICEMIA,IGNORADO,"90 - 99",M,56
CE,SEPTICEMIA,OUTRO,"90 - 99",F,5
CE,SEPTICEMIA,OUTRO,"90 - 99",M,6
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,23
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,22
CE,SEPTICEMIA,VIA_PUBLICA,"90 - 99",F,2
CE,SRAG,DOMICILIO,"90 - 99",F,8
CE,SRAG,DOMICILIO,"90 - 99",M,4
CE,SRAG,HOSPITAL,"90 - 99",F,15
CE,SRAG,HOSPITAL,"90 - 99",M,17
CE,SRAG,IGNORADO,"90 - 99",F,9
CE,SRAG,IGNORADO,"90 - 99",M,7
CE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
CE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
DF,OUTRAS,DOMICILIO,"90 - 99",F,154
DF,OUTRAS,DOMICILIO,"90 - 99",M,88
DF,OUTRAS,HOSPITAL,"90 - 99",F,273
DF,OUTRAS,HOSPITAL,"90 - 99",I,1
DF,OUTRAS,HOSPITAL,"90 - 99",M,154
DF,OUTRAS,IGNORADO,"90 - 99",F,1
DF,OUTRAS,IGNORADO,"90 - 99",M,1
DF,OUTRAS,OUTRO,"90 - 99",F,16
DF,OUTRAS,OUTRO,"90 - 99",M,12
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,13
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
DF,COVID,DOMICILIO,"90 - 99",F,9
DF,COVID,DOMICILIO,"90 - 99",M,5
DF,COVID,HOSPITAL,"90 - 99",F,125
DF,COVID,HOSPITAL,"90 - 99",M,143
DF,COVID,OUTRO,"90 - 99",F,1
DF,COVID,OUTRO,"90 - 99",M,5
DF,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
DF,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
DF,INDETERMINADA,HOSPITAL,"90 - 99",F,3
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,10
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,8
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,44
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,17
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
DF,PNEUMONIA,DOMICILIO,"90 - 99",F,26
DF,PNEUMONIA,DOMICILIO,"90 - 99",M,11
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,204
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,168
DF,PNEUMONIA,OUTRO,"90 - 99",F,11
DF,PNEUMONIA,OUTRO,"90 - 99",M,4
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
DF,SEPTICEMIA,DOMICILIO,"90 - 99",F,10
DF,SEPTICEMIA,DOMICILIO,"90 - 99",M,9
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,131
DF,SEPTICEMIA,HOSPITAL,"90 - 99",I,1
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,74
DF,SEPTICEMIA,OUTRO,"90 - 99",F,7
DF,SEPTICEMIA,OUTRO,"90 - 99",M,1
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
DF,SRAG,HOSPITAL,"90 - 99",F,2
DF,SRAG,HOSPITAL,"90 - 99",M,2
ES,OUTRAS,DOMICILIO,"90 - 99",F,386
ES,OUTRAS,DOMICILIO,"90 - 99",M,233
ES,OUTRAS,HOSPITAL,"90 - 99",F,370
ES,OUTRAS,HOSPITAL,"90 - 99",M,249
ES,OUTRAS,IGNORADO,"90 - 99",F,1
ES,OUTRAS,IGNORADO,"90 - 99",M,2
ES,OUTRAS,OUTRO,"90 - 99",F,15
ES,OUTRAS,OUTRO,"90 - 99",M,9
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,38
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,21
ES,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
ES,OUTRAS,VIA_PUBLICA,"90 - 99",M,4
ES,COVID,DOMICILIO,"90 - 99",F,12
ES,COVID,DOMICILIO,"90 - 99",M,9
ES,COVID,HOSPITAL,"90 - 99",F,298
ES,COVID,HOSPITAL,"90 - 99",M,257
ES,COVID,OUTRO,"90 - 99",F,2
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,36
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,17
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,80
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,65
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,69
ES,PNEUMONIA,DOMICILIO,"90 - 99",M,37
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,406
ES,PNEUMONIA,HOSPITAL,"90 - 99",I,1
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,267
ES,PNEUMONIA,IGNORADO,"90 - 99",M,1
ES,PNEUMONIA,OUTRO,"90 - 99",F,7
ES,PNEUMONIA,OUTRO,"90 - 99",M,5
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,14
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
ES,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
ES,SEPTICEMIA,DOMICILIO,"90 - 99",F,29
ES,SEPTICEMIA,DOMICILIO,"90 - 99",M,14
ES,SEPTICEMIA,HOSPITAL,"90 - 99",F,267
ES,SEPTICEMIA,HOSPITAL,"90 - 99",M,165
ES,SEPTICEMIA,IGNORADO,"90 - 99",F,1
ES,SEPTICEMIA,OUTRO,"90 - 99",F,3
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
ES,SRAG,HOSPITAL,"90 - 99",F,14
ES,SRAG,HOSPITAL,"90 - 99",M,9
GO,OUTRAS,DOMICILIO,"90 - 99",F,336
GO,OUTRAS,DOMICILIO,"90 - 99",M,293
GO,OUTRAS,HOSPITAL,"90 - 99",F,337
GO,OUTRAS,HOSPITAL,"90 - 99",M,284
GO,OUTRAS,IGNORADO,"90 - 99",F,11
GO,OUTRAS,IGNORADO,"90 - 99",M,27
GO,OUTRAS,OUTRO,"90 - 99",F,78
GO,OUTRAS,OUTRO,"90 - 99",M,65
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,62
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,63
GO,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
GO,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
GO,COVID,DOMICILIO,"90 - 99",F,21
GO,COVID,DOMICILIO,"90 - 99",M,11
GO,COVID,HOSPITAL,"90 - 99",F,328
GO,COVID,HOSPITAL,"90 - 99",M,322
GO,COVID,IGNORADO,"90 - 99",F,7
GO,COVID,IGNORADO,"90 - 99",M,2
GO,COVID,OUTRO,"90 - 99",F,6
GO,COVID,OUTRO,"90 - 99",M,7
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,32
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,40
GO,COVID,POSTO_SAUDE,"90 - 99",M,1
GO,INDETERMINADA,DOMICILIO,"90 - 99",F,4
GO,INDETERMINADA,DOMICILIO,"90 - 99",M,1
GO,INDETERMINADA,HOSPITAL,"90 - 99",F,1
GO,INDETERMINADA,IGNORADO,"90 - 99",F,1
GO,INDETERMINADA,OUTRO,"90 - 99",F,3
GO,INDETERMINADA,OUTRO,"90 - 99",M,3
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,63
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,46
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,107
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,86
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,8
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,16
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,26
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,24
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
GO,PNEUMONIA,DOMICILIO,"90 - 99",F,45
GO,PNEUMONIA,DOMICILIO,"90 - 99",M,40
GO,PNEUMONIA,HOSPITAL,"90 - 99",F,386
GO,PNEUMONIA,HOSPITAL,"90 - 99",I,1
GO,PNEUMONIA,HOSPITAL,"90 - 99",M,298
GO,PNEUMONIA,IGNORADO,"90 - 99",F,3
GO,PNEUMONIA,IGNORADO,"90 - 99",M,12
GO,PNEUMONIA,OUTRO,"90 - 99",F,7
GO,PNEUMONIA,OUTRO,"90 - 99",M,8
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,41
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,38
GO,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
GO,SEPTICEMIA,DOMICILIO,"90 - 99",F,21
GO,SEPTICEMIA,DOMICILIO,"90 - 99",M,10
GO,SEPTICEMIA,HOSPITAL,"90 - 99",F,202
GO,SEPTICEMIA,HOSPITAL,"90 - 99",M,117
GO,SEPTICEMIA,IGNORADO,"90 - 99",F,5
GO,SEPTICEMIA,IGNORADO,"90 - 99",M,1
GO,SEPTICEMIA,OUTRO,"90 - 99",F,9
GO,SEPTICEMIA,OUTRO,"90 - 99",M,7
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,31
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,16
GO,SRAG,DOMICILIO,"90 - 99",M,1
GO,SRAG,HOSPITAL,"90 - 99",F,11
GO,SRAG,HOSPITAL,"90 - 99",M,7
GO,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MA,OUTRAS,AMBULANCIA,"90 - 99",F,1
MA,OUTRAS,AMBULANCIA,"90 - 99",M,2
MA,OUTRAS,DOMICILIO,"90 - 99",F,389
MA,OUTRAS,DOMICILIO,"90 - 99",I,1
MA,OUTRAS,DOMICILIO,"90 - 99",M,440
MA,OUTRAS,HOSPITAL,"90 - 99",F,241
MA,OUTRAS,HOSPITAL,"90 - 99",M,245
MA,OUTRAS,IGNORADO,"90 - 99",F,4
MA,OUTRAS,IGNORADO,"90 - 99",M,3
MA,OUTRAS,OUTRO,"90 - 99",F,18
MA,OUTRAS,OUTRO,"90 - 99",M,12
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
MA,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
MA,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
MA,COVID,AMBULANCIA,"90 - 99",M,1
MA,COVID,DOMICILIO,"90 - 99",F,3
MA,COVID,DOMICILIO,"90 - 99",M,7
MA,COVID,HOSPITAL,"90 - 99",F,67
MA,COVID,HOSPITAL,"90 - 99",M,135
MA,COVID,IGNORADO,"90 - 99",F,2
MA,COVID,OUTRO,"90 - 99",F,3
MA,COVID,OUTRO,"90 - 99",M,2
MA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,INDETERMINADA,DOMICILIO,"90 - 99",F,10
MA,INDETERMINADA,DOMICILIO,"90 - 99",M,3
MA,INDETERMINADA,HOSPITAL,"90 - 99",F,4
MA,INDETERMINADA,HOSPITAL,"90 - 99",M,4
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"90 - 99",F,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,59
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,48
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,45
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,54
MA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,5
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,PNEUMONIA,DOMICILIO,"90 - 99",F,26
MA,PNEUMONIA,DOMICILIO,"90 - 99",M,36
MA,PNEUMONIA,HOSPITAL,"90 - 99",F,104
MA,PNEUMONIA,HOSPITAL,"90 - 99",M,103
MA,PNEUMONIA,IGNORADO,"90 - 99",F,2
MA,PNEUMONIA,IGNORADO,"90 - 99",M,3
MA,PNEUMONIA,OUTRO,"90 - 99",F,1
MA,PNEUMONIA,OUTRO,"90 - 99",M,2
MA,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
MA,SEPTICEMIA,DOMICILIO,"90 - 99",F,14
MA,SEPTICEMIA,DOMICILIO,"90 - 99",M,15
MA,SEPTICEMIA,HOSPITAL,"90 - 99",F,71
MA,SEPTICEMIA,HOSPITAL,"90 - 99",M,54
MA,SEPTICEMIA,IGNORADO,"90 - 99",F,3
MA,SEPTICEMIA,OUTRO,"90 - 99",M,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MA,SRAG,DOMICILIO,"90 - 99",F,5
MA,SRAG,DOMICILIO,"90 - 99",M,3
MA,SRAG,HOSPITAL,"90 - 99",F,16
MA,SRAG,HOSPITAL,"90 - 99",M,12
MA,SRAG,IGNORADO,"90 - 99",M,1
MA,SRAG,OUTRO,"90 - 99",M,1
MA,SRAG,VIA_PUBLICA,"90 - 99",M,1
MG,OUTRAS,DOMICILIO,"90 - 99",F,2681
MG,OUTRAS,DOMICILIO,"90 - 99",M,1656
MG,OUTRAS,HOSPITAL,"90 - 99",F,2542
MG,OUTRAS,HOSPITAL,"90 - 99",I,1
MG,OUTRAS,HOSPITAL,"90 - 99",M,1515
MG,OUTRAS,IGNORADO,"90 - 99",F,113
MG,OUTRAS,IGNORADO,"90 - 99",M,78
MG,OUTRAS,OUTRO,"90 - 99",F,135
MG,OUTRAS,OUTRO,"90 - 99",M,88
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,378
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,219
MG,OUTRAS,VIA_PUBLICA,"90 - 99",F,17
MG,OUTRAS,VIA_PUBLICA,"90 - 99",M,22
MG,COVID,DOMICILIO,"90 - 99",F,97
MG,COVID,DOMICILIO,"90 - 99",M,55
MG,COVID,HOSPITAL,"90 - 99",F,1474
MG,COVID,HOSPITAL,"90 - 99",M,1199
MG,COVID,IGNORADO,"90 - 99",F,36
MG,COVID,IGNORADO,"90 - 99",M,15
MG,COVID,OUTRO,"90 - 99",F,14
MG,COVID,OUTRO,"90 - 99",M,9
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,110
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,84
MG,COVID,VIA_PUBLICA,"90 - 99",F,2
MG,INDETERMINADA,DOMICILIO,"90 - 99",F,72
MG,INDETERMINADA,DOMICILIO,"90 - 99",M,66
MG,INDETERMINADA,HOSPITAL,"90 - 99",F,27
MG,INDETERMINADA,HOSPITAL,"90 - 99",M,13
MG,INDETERMINADA,IGNORADO,"90 - 99",F,4
MG,INDETERMINADA,IGNORADO,"90 - 99",M,5
MG,INDETERMINADA,OUTRO,"90 - 99",F,2
MG,INDETERMINADA,OUTRO,"90 - 99",M,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
MG,INDETERMINADA,VIA_PUBLICA,"90 - 99",F,1
MG,INDETERMINADA,VIA_PUBLICA,"90 - 99",M,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,187
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,128
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,547
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,340
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,15
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,10
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,12
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,10
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,52
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,32
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
MG,PNEUMONIA,DOMICILIO,"90 - 99",F,245
MG,PNEUMONIA,DOMICILIO,"90 - 99",M,155
MG,PNEUMONIA,HOSPITAL,"90 - 99",F,1774
MG,PNEUMONIA,HOSPITAL,"90 - 99",M,1269
MG,PNEUMONIA,IGNORADO,"90 - 99",F,25
MG,PNEUMONIA,IGNORADO,"90 - 99",M,30
MG,PNEUMONIA,OUTRO,"90 - 99",F,26
MG,PNEUMONIA,OUTRO,"90 - 99",M,18
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,143
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,81
MG,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
MG,SEPTICEMIA,DOMICILIO,"90 - 99",F,96
MG,SEPTICEMIA,DOMICILIO,"90 - 99",M,45
MG,SEPTICEMIA,HOSPITAL,"90 - 99",F,1287
MG,SEPTICEMIA,HOSPITAL,"90 - 99",I,1
MG,SEPTICEMIA,HOSPITAL,"90 - 99",M,676
MG,SEPTICEMIA,IGNORADO,"90 - 99",F,20
MG,SEPTICEMIA,IGNORADO,"90 - 99",M,7
MG,SEPTICEMIA,OUTRO,"90 - 99",F,17
MG,SEPTICEMIA,OUTRO,"90 - 99",M,5
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,142
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,46
MG,SEPTICEMIA,VIA_PUBLICA,"90 - 99",F,1
MG,SRAG,DOMICILIO,"90 - 99",F,4
MG,SRAG,DOMICILIO,"90 - 99",M,1
MG,SRAG,HOSPITAL,"90 - 99",F,38
MG,SRAG,HOSPITAL,"90 - 99",M,41
MG,SRAG,OUTRO,"90 - 99",F,4
MG,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
MG,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MS,OUTRAS,DOMICILIO,"90 - 99",F,242
MS,OUTRAS,DOMICILIO,"90 - 99",M,172
MS,OUTRAS,HOSPITAL,"90 - 99",F,244
MS,OUTRAS,HOSPITAL,"90 - 99",M,188
MS,OUTRAS,OUTRO,"90 - 99",F,9
MS,OUTRAS,OUTRO,"90 - 99",M,8
MS,OUTRAS,POSTO_SAUDE,"90 - 99",F,4
MS,OUTRAS,POSTO_SAUDE,"90 - 99",M,3
MS,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
MS,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
MS,COVID,DOMICILIO,"90 - 99",F,7
MS,COVID,DOMICILIO,"90 - 99",I,1
MS,COVID,DOMICILIO,"90 - 99",M,8
MS,COVID,HOSPITAL,"90 - 99",F,139
MS,COVID,HOSPITAL,"90 - 99",M,165
MS,COVID,OUTRO,"90 - 99",M,1
MS,COVID,POSTO_SAUDE,"90 - 99",F,1
MS,INDETERMINADA,DOMICILIO,"90 - 99",M,2
MS,INDETERMINADA,HOSPITAL,"90 - 99",M,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,16
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,13
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,43
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,36
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",F,1
MS,PNEUMONIA,DOMICILIO,"90 - 99",F,15
MS,PNEUMONIA,DOMICILIO,"90 - 99",M,13
MS,PNEUMONIA,HOSPITAL,"90 - 99",F,189
MS,PNEUMONIA,HOSPITAL,"90 - 99",M,183
MS,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,2
MS,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,2
MS,SEPTICEMIA,DOMICILIO,"90 - 99",F,12
MS,SEPTICEMIA,DOMICILIO,"90 - 99",M,7
MS,SEPTICEMIA,HOSPITAL,"90 - 99",F,116
MS,SEPTICEMIA,HOSPITAL,"90 - 99",M,59
MS,SEPTICEMIA,OUTRO,"90 - 99",F,1
MS,SEPTICEMIA,OUTRO,"90 - 99",M,1
MS,SEPTICEMIA,POSTO_SAUDE,"90 - 99",F,1
MS,SEPTICEMIA,VIA_PUBLICA,"90 - 99",F,1
MS,SRAG,DOMICILIO,"90 - 99",M,1
MS,SRAG,HOSPITAL,"90 - 99",F,7
MS,SRAG,HOSPITAL,"90 - 99",M,8
MT,OUTRAS,DOMICILIO,"90 - 99",F,85
MT,OUTRAS,DOMICILIO,"90 - 99",M,108
MT,OUTRAS,HOSPITAL,"90 - 99",F,104
MT,OUTRAS,HOSPITAL,"90 - 99",M,101
MT,OUTRAS,IGNORADO,"90 - 99",F,154
MT,OUTRAS,IGNORADO,"90 - 99",M,132
MT,OUTRAS,OUTRO,"90 - 99",F,11
MT,OUTRAS,OUTRO,"90 - 99",M,11
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MT,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
MT,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
MT,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
MT,COVID,DOMICILIO,"90 - 99",F,3
MT,COVID,DOMICILIO,"90 - 99",M,5
MT,COVID,HOSPITAL,"90 - 99",F,53
MT,COVID,HOSPITAL,"90 - 99",M,82
MT,COVID,IGNORADO,"90 - 99",F,55
MT,COVID,IGNORADO,"90 - 99",M,64
MT,COVID,OUTRO,"90 - 99",F,2
MT,COVID,OUTRO,"90 - 99",M,3
MT,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MT,INDETERMINADA,DOMICILIO,"90 - 99",F,1
MT,INDETERMINADA,HOSPITAL,"90 - 99",M,1
MT,INDETERMINADA,IGNORADO,"90 - 99",F,5
MT,INDETERMINADA,IGNORADO,"90 - 99",M,3
MT,INDETERMINADA,OUTRO,"90 - 99",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,6
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,6
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,12
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,21
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,24
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,20
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
MT,PNEUMONIA,DOMICILIO,"90 - 99",F,3
MT,PNEUMONIA,DOMICILIO,"90 - 99",M,3
MT,PNEUMONIA,HOSPITAL,"90 - 99",F,74
MT,PNEUMONIA,HOSPITAL,"90 - 99",M,68
MT,PNEUMONIA,IGNORADO,"90 - 99",F,40
MT,PNEUMONIA,IGNORADO,"90 - 99",M,43
MT,PNEUMONIA,OUTRO,"90 - 99",F,6
MT,PNEUMONIA,OUTRO,"90 - 99",M,4
